"COD_GERENCIA_CATASTRO","COD_CCAA_INE","COD_DELEGACION_CATASTRO","COD_PROVINC_INE","COD_MUNICIPIO_CATASTRO","COD_MUNICIPIO_INE","COD_MUNICIPIO_IGN","ARH","TIPO_EXPLOTACION","AC","CC","VB_SUBPARCE","TIPO_FINCA","PCATASTRAL1","PCATASTRAL2","CARGO","SUBPARCELA","SUPERFICIE","SUP_SUBPARCELA","SUP_CONSTRUIDA","V_SUELO","VALOR_CALCULADO","VALOR_CALCULADO_SUBPARCELA","PORC_VCALC_SUBPARC","CLASIF_VCALC_SUBPARC","V_CONSTRUCCION","V_CATASTRAL","V_CATASTRAL_SUBPARCELA","V_CATASTRAL_SUBPAR_HECTAREA","PORC_SUPERF","CLASIF_SUPERF_SUBPARC","N_SUPARCELAS","RN","ID_MUESTRA","FECHA_EFECTO","MES_EFECTO","ANIO_EFECTO","ANIO_IAMIR","ID_ESTADO","ID_MOTIVO_ESTADO","VALOR_TRANS","VALOR_TRANS_SUBPARCELA","ANIO_ASIGNA_ESTADO","COORX","COORY","NINTERNO","IP","TIPO","AATIPO","CIRCULARIDAD","CONVEXIDAD","ELONGACION","PLUVIOMETRIA","TIPO_VERANO","ETP","VER","TMAX","TM","TMIN","CLASIF","INV","ARIDEZ","TUSEC","TUREG","REGIHU","REGITE","PLU","PSECO","PFRIO","PCAL","FECHA_CALC","ID_SUBPARCELA","ALTURA_MEDIA","PENDIENTE_MEDIA","POTENCIALAGROLOGICO","ORIENTACION_MEDIA","1_DISTANCIA","1_DELEG","1_MUNIC","1_MVRVALOR","1_ZON_VAL","2_DISTANCIA","2_DELEG","2_MUNIC","2_MVRVALOR","2_ZON_VAL","3_DISTANCIA","3_DELEG","3_MUNIC","3_MVRVALOR","3_ZON_VAL","4_DISTANCIA","4_DELEG","4_MUNIC","4_MVRVALOR","4_ZON_VAL","5_DISTANCIA","5_DELEG","5_MUNIC","5_MVRVALOR","5_ZON_VAL","6_DISTANCIA","6_DELEG","6_MUNIC","6_MVRVALOR","6_ZON_VAL","7_DISTANCIA","7_DELEG","7_MUNIC","7_MVRVALOR","7_ZON_VAL","8_DISTANCIA","8_DELEG","8_MUNIC","8_MVRVALOR","8_ZON_VAL","9_DISTANCIA","9_DELEG","9_MUNIC","9_MVRVALOR","9_ZON_VAL"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","5200007",0,"0",49520,49520,,0,21392.64,21392.64,100,1,0,1128.2,1128.2,227.83,100,1,1,1,538058,"16/05/2014","05","2014",2016,3,74,19824,19824,2015,-383205.12047,4806529.91773,190020187,4,5.409109,1989,0.65,0.987,0.252,353.78,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,11/04/2016,230629499,722.99,3.12,2,77.8,6876.43,45,186,450,"U43",6977.2,45,186,450,"PU44",7740,45,186,450,"PU43",11276.23,45,167,210,"PU41",11361.76,45,167,210,"PU41",11899.08,45,167,210,"PU41",12386.46,45,150,100,"U47",12397.56,45,150,100,"U47",12612.37,45,150,100,"R51"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100111",0,"0",10767,10767,,,4651.34,4651.34,100,1,,408.75,408.75,379.63,100,1,1,1,840623,"21/05/2015","05","2015",2016,1,,3300,3300,2016,-379240.81174,4797672.98685,190020363,3,9.015182,1989,0.402,1,0.721,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155501201,681.62,1.08,2,192.96,9952.63,45,186,450,"U43",10034.75,45,186,450,"PU44",10053.97,45,188,210,"U45",10106.71,45,188,210,"U45",10225.99,45,188,210,"U45",10345.81,45,186,450,"PR48",11026.41,45,88,210,"U41",11244.85,45,88,210,"PU42",11249.16,45,34,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100112",0,"0",10191,10191,,,4402.51,4402.51,100,1,,386.86,386.86,379.61,100,1,1,1,818559,"21/05/2015","05","2015",2016,1,,3593,3593,2016,-379235.33577,4797616.97671,190020364,3,9.015182,1989,0.362,0.999,0.727,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155525801,681.74,1.31,2,115.22,9977,45,186,450,"U43",10026.87,45,188,210,"U45",10060.63,45,186,450,"PU44",10079.7,45,188,210,"U45",10198.88,45,188,210,"U45",10368.23,45,186,450,"PR48",11026.41,45,88,210,"U41",11225.41,45,34,210,"U45",11244.85,45,88,210,"PU42"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100113",0,"0",18361,18361,,,7931.95,7931.95,100,1,,697.14,697.14,379.69,100,1,1,1,568818,"09/10/2014","10","2014",2016,3,72,4507,4507,2016,-379160.9774,4797538.80859,190020365,3,9.015182,1989,0.667,1,0.379,348.6,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,07/10/2015,155495061,680.05,1.21,2,107.49,9943.13,45,188,210,"U45",9996.27,45,188,210,"U45",9997.64,45,186,450,"U43",10082.45,45,186,450,"PU44",10115.13,45,188,210,"U45",10387.34,45,186,450,"PR48",11064.1,45,88,210,"U41",11181.33,45,34,210,"U45",11227.48,45,34,210,"U44"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100116",0,"0",17329,17329,,,7486.13,7486.13,100,1,,657.97,657.97,379.69,100,1,1,1,818560,"21/05/2015","05","2015",2016,1,,6110,6110,2016,-379475.66536,4797221.48622,190020368,3,9.015182,1989,0.627,0.971,0.549,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155525804,682.92,1.08,2,113.66,9846.24,45,188,210,"U45",9905.63,45,188,210,"U45",10014.24,45,188,210,"U45",10314.44,45,186,450,"U43",10385.98,45,186,450,"PU44",10718.31,45,186,450,"PR48",10808.69,45,88,210,"U41",10837.62,45,34,210,"U45",10883.78,45,34,210,"U44"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100117",0,"0",23139,23139,,,9996.05,9996.05,100,1,,878.58,878.58,379.7,100,1,1,1,818561,"21/05/2015","05","2015",2016,1,,8158,8158,2016,-379601.91335,4797286.09943,190020369,3,9.015182,1989,0.451,0.981,0.677,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155525805,683.91,0.9,2,154.46,9846.24,45,188,210,"U45",9905.63,45,188,210,"U45",10014.24,45,188,210,"U45",10289.1,45,186,450,"U43",10351.19,45,186,450,"PU44",10704.31,45,186,450,"PR48",10738.92,45,88,210,"U41",10806.12,45,34,210,"U45",10852.28,45,34,210,"U44"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4100119",0,"0",8901,8901,,,3845.23,3845.23,100,1,,337.92,337.92,379.64,100,1,1,1,818562,"21/05/2015","05","2015",2016,1,,3139,3139,2016,-379594.72227,4797097.98312,190020371,3,9.015182,1989,0.703,1,0.212,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155525449,683.36,0.81,2,94.06,9848.49,45,188,210,"U45",9908.39,45,188,210,"U45",10015.46,45,188,210,"U45",10474.81,45,186,450,"U43",10543.01,45,186,450,"PU44",10693.68,45,88,210,"U41",10750.65,45,34,210,"U45",10796.82,45,34,210,"U44",10819.5,45,34,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","5500098",0,"0",27039,27039,,,11680.85,11680.85,100,1,,1026.73,1026.73,379.72,100,1,1,1,818566,"28/05/2015","05","2015",2016,1,,7473,7473,2016,-382840.3051,4809889.19243,190020410,3,9.015182,1989,0.527,0.955,0.491,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,155526415,695.66,1.81,2,133.74,5658.11,45,186,450,"U43",5874.51,45,186,450,"PU44",6646.99,45,186,450,"PU43",9091.06,45,167,210,"PU41",9205.19,45,167,210,"PU41",9718.58,45,150,100,"U47",9719.98,45,150,100,"U47",9731.22,45,167,210,"PU41",9937.21,45,150,100,"R51"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3000025",0,"0",21614,21614,,,9337.25,9337.25,100,1,,820.65,820.65,379.68,100,1,1,1,587128,"02/12/2014","12","2014",2016,2,,9400,9400,2015,-369661.73726,4806291.13591,190020551,3,9.015182,1989,0.602,0.946,0.425,364.26,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,11/10/2015,155518443,665.25,2.07,2,26.52,2618.75,45,186,450,"PR48",2718.64,45,186,450,"R48",2790.83,45,186,450,"R48",8284.03,45,187,210,"R49",8387.05,45,187,210,"R49",8416.78,45,187,210,"R48",10039.5,45,142,100,"R52",10064.62,45,142,100,"R52",10090.94,45,142,100,"R53"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","2300058",0,"0",12919,12919,,,5581.01,5581.01,100,1,,490.45,490.45,379.63,100,1,1,1,955247,"19/09/2013","09","2013",2016,2,,6000,6000,2015,-360657.54898,4807834.93179,190020874,3,9.015182,1989,0.569,0.95,0.428,378.61,"BSk",750,4,34,14,5,67,7,3,10,45,4,18,500,5,6,2,10/11/2015,155498213,665.5,0.52,2,110.01,1618.9,45,187,210,"R49",1683.52,45,187,210,"R49",1751.11,45,187,210,"R48",6747.75,45,186,450,"U43",6813.52,45,186,450,"PU43",7484.04,45,186,450,"PU43",8313.93,45,136,210,"U45",9299.05,45,136,210,"U55",9320.17,45,142,100,"R52"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4000067",0,"0",18720,18720,,,8087.04,8087.04,100,1,,710.76,710.76,379.68,100,1,1,1,569853,"17/07/2014","07","2014",2016,2,,6037,6037,2015,-378701.30244,4797222.53155,190020903,3,9.015182,1989,0.773,0.998,0.287,348.6,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,08/10/2015,155497938,677.65,1.36,2,83.01,9522.53,45,188,210,"U45",9574.32,45,188,210,"U45",9694.59,45,188,210,"U45",10093.14,45,186,450,"U43",10199.43,45,186,450,"PU44",10456.08,45,186,450,"PR48",11114.4,45,34,210,"U45",11160.54,45,34,210,"U44",11184.06,45,34,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","7200217",0,"0",25907,25907,,,11191.82,11191.82,100,1,,1705.2,1705.2,658.2,100,1,1,1,531758,"30/01/2014","01","2014",2016,2,,11270,11270,2015,-377292.22462,4801726.9928,190021026,2,15.626315,1989,0.508,0.999,0.713,351.5,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,02/10/2015,155523954,672.17,1.14,2,141.87,6428.84,45,186,450,"U43",6531.62,45,186,450,"PU44",6828.02,45,186,450,"PR48",12268.24,45,188,210,"U45",12287.77,45,188,210,"U45",12396.21,45,142,100,"R53",12409.27,45,188,210,"U45",12412.06,45,142,100,"R52",12464.18,45,142,100,"R52"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","2700117",0,"0",16338,16338,,,7058.02,7058.02,100,1,,372.15,372.15,227.78,100,1,1,1,566694,"25/09/2014","09","2014",2016,2,,3750,3750,2015,-364268.67083,4803157.50296,190021043,4,5.409109,1989,0.613,0.984,0.132,369.96,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,08/10/2015,155507493,658.61,0.21,2,229.13,5943.15,45,142,100,"R52",6071.14,45,142,100,"R52",6071.29,45,142,100,"R51",6181.09,45,187,210,"R49",6248.57,45,187,210,"R49",6308.44,45,187,210,"R48",6656.02,45,186,450,"U43",6939.9,45,186,450,"PR48",6958.27,45,186,450,"PU43"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","6900293",0,"0",19926,19926,,,8608.03,8608.03,100,1,,756.55,756.55,379.68,100,1,1,1,954895,"15/11/2013","11","2013",2016,2,,8200,8200,2015,-373652.28299,4801911.88688,190021329,3,9.015182,1989,0.632,0.95,0.214,355.38,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155519050,675.21,2.17,2,204.07,5731.42,45,186,450,"U43",5792.16,45,186,450,"PR48",5847.18,45,186,450,"R48",9979.96,45,142,100,"R53",10010.59,45,142,100,"R52",10030.87,45,142,100,"R52",11718.49,45,188,210,"U45",11790.88,45,188,210,"U45",11794.22,45,188,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","4200052",0,"0",16504,16504,,,7129.73,7129.73,100,1,,626.63,626.63,379.68,100,1,1,1,818573,"23/06/2015","06","2015",2016,1,,7500,7500,2016,-383078.98975,4796701.68315,190021370,3,9.015182,1989,0.47,0.949,0.521,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155493369,696.74,1.36,2,119.3,8066.1,45,88,210,"U41",8307.47,45,88,210,"PU40",8316.2,45,88,210,"PU42",9660.09,45,34,210,"U45",9706.34,45,34,210,"U44",9724.34,45,34,210,"U45",11362.06,45,188,210,"U45",11448.74,45,188,210,"U45",11491.71,45,188,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3200217",0,"0",36042,36042,,,15570.14,15570.14,100,1,,2372.3,2372.3,658.2,100,1,1,1,587529,"30/12/2014","12","2014",2016,2,,15700,15700,2015,-371812.07124,4801440.63743,190021550,2,15.626315,1989,0.526,0.992,0.583,356.77,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,11/10/2015,155517014,663.32,1.41,2,243.84,5975.54,45,186,450,"PR48",5977.02,45,186,450,"R48",5986.13,45,186,450,"PR48",8612.33,45,142,100,"R53",8647.32,45,142,100,"R52",8658.2,45,142,100,"R52",11132.17,45,188,210,"U45",11302.08,45,188,210,"U45",11315.21,45,188,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3200219",0,"0",26661,26661,,,11517.55,11517.55,100,1,,1754.83,1754.83,658.2,100,1,1,1,587530,"30/12/2014","12","2014",2016,2,,11600,11600,2015,-371688.73168,4801446.05337,190021552,2,15.626315,1989,0.34,0.945,0.592,356.77,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,11/10/2015,155517017,665.02,1.39,2,223.74,5973.47,45,186,450,"PR48",5975.91,45,186,450,"R48",5989.17,45,186,450,"PR48",8536.95,45,142,100,"R53",8572.43,45,142,100,"R52",8582.22,45,142,100,"R52",11115.99,45,188,210,"U45",11285.46,45,187,210,"R49",11292.05,45,188,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3200225",0,"0",7658,7658,,,3308.26,3308.26,100,1,,290.7,290.7,379.6,100,1,1,1,587508,"16/12/2014","12","2014",2016,2,,2110,2110,2015,-371291.01118,4801523.05645,190021560,3,9.015182,1989,0.371,0.998,0.735,356.77,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,11/10/2015,155517026,677.47,0.5,2,202.61,6065.64,45,186,450,"PR48",6070.09,45,186,450,"R48",6095.8,45,186,450,"PR48",8288.66,45,142,100,"R53",8326.12,45,142,100,"R52",8330.36,45,142,100,"R52",11086.15,45,187,210,"R49",11127.58,45,187,210,"R49",11199.61,45,187,210,"R48"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3100036",0,"0",5768,5768,,0,2491.78,2491.78,100,1,0,218.93,218.93,379.56,100,1,1,1,548204,"20/03/2014","03","2014",2016,2,,2490,2490,2015,-370333.59115,4802534.73309,190021656,3,9.015182,1989,0.405,0.978,0.574,360.89,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,04/10/2015,155493380,667.95,0.44,2,79.21,5316.74,45,186,450,"PR48",5351.34,45,186,450,"R48",5445.11,45,186,450,"PR48",8284.83,45,142,100,"R53",8305.16,45,142,100,"R52",8339.36,45,142,100,"R52",10081.2,45,187,210,"R49",10119.64,45,187,210,"R49",10191.69,45,187,210,"R48"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3000433",0,"0",16548,16548,,,7148.74,7148.74,100,1,,376.93,376.93,227.78,100,1,1,1,954977,"17/12/2013","12","2013",2016,2,,7000,7000,2015,-369851.70259,4806328.85898,190021686,4,5.409109,1989,0.814,0.997,0.287,364.26,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155499293,666.6,1.65,2,30.34,2568.38,45,186,450,"PR48",2667.24,45,186,450,"R48",2752.01,45,186,450,"R47",8414.99,45,187,210,"R49",8518.46,45,187,210,"R49",8547.71,45,187,210,"R48",10178.55,45,142,100,"R52",10201.91,45,142,100,"R52",10227.26,45,142,100,"R53"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3000155",0,"0",14326,14326,,,6188.83,6188.83,100,1,,543.9,543.9,379.66,100,1,1,1,954900,"31/10/2013","10","2013",2016,2,,5900,5900,2015,-368667.67012,4804293.4925,190021797,3,9.015182,1989,0.447,0.986,0.579,364.26,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155499170,659.72,0.78,2,88.05,4347.38,45,186,450,"PR48",4447.16,45,186,450,"R48",4503.96,45,186,450,"R48",8261.84,45,187,210,"R49",8291.3,45,187,210,"R49",8365.97,45,187,210,"R48",8401.7,45,142,100,"R52",8419.87,45,142,100,"R52",8443.64,45,142,100,"R53"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3000163",0,"0",14983,14983,,,6472.66,6472.66,100,1,,568.85,568.85,379.66,100,1,1,1,955260,"26/11/2013","11","2013",2016,2,,7000,7000,2015,-369150.48498,4804385.95548,190021808,3,9.015182,1989,0.571,0.991,0.476,364.26,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155499311,669.93,1.94,2,123.14,4170.2,45,186,450,"PR48",4269.09,45,186,450,"R48",4354.15,45,186,450,"R47",8547.05,45,187,210,"R49",8561.58,45,187,210,"R49",8648.91,45,187,210,"R48",8660.8,45,142,100,"R52",8666.46,45,142,100,"R52",8683.59,45,142,100,"R53"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3000174",0,"a",12777,12559,,,5447.29,5425.49,99.6,1,,477.42,476.8,379.65,98.29,1,2,1,497978,"26/02/2015","02","2015",2016,2,,6370,6344.51,2015,-369844.68583,4803984.24925,190021819,3,9.015182,1989,0.5,0.93,0.34,363.74,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,155499422,670.71,1.53,2,220.98,4258.9,45,186,450,"PR48",4321.87,45,186,450,"R48",4452.49,45,186,450,"R47",8768.07,45,142,100,"R52",8771.07,45,142,100,"R53",8789.53,45,142,100,"R52",9218.85,45,187,210,"R49",9234.65,45,187,210,"R49",9321.15,45,187,210,"R48"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","7200062",0,"0",13383,13383,,,5781.46,5781.46,100,1,,508.08,508.08,379.65,100,1,1,1,552283,"05/06/2014","06","2014",2016,2,,5900,5900,2015,-376884.59339,4803251.53583,190021901,3,9.015182,1989,0.383,0.93,0.68,353.81,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/10/2015,155525145,679.89,1.76,2,185,5250.12,45,186,450,"U43",5330,45,186,450,"PU44",5694.49,45,186,450,"PR48",12705.77,45,142,100,"R53",12734.07,45,142,100,"R52",12759.08,45,142,100,"R52",13282.27,45,188,210,"U45",13297.34,45,188,210,"U45",13389.21,45,188,210,"U45"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3400043",0,"0",20112,20112,,,8688.38,8688.38,100,1,,763.64,763.64,379.69,100,1,1,1,818545,"13/02/2015","02","2015",2016,1,,6000,6000,2016,-372747.62675,4794018.62793,190021972,3,9.015182,1989,0.31,0.999,0.758,,"",750,1,34,14,,61,7,3,10,40,4,3,500,5,6,2,01/04/2016,155498976,652.49,1.37,2,315.9,5691.09,45,188,210,"U45",5704.72,45,188,210,"U45",5705.99,45,188,210,"U45",7775.11,45,142,100,"R52",7859.96,45,142,100,"R53",7930.92,45,142,100,"R51",11718.99,45,34,210,"U44",11798.13,45,34,210,"U45",11799.04,45,186,450,"PR48"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3900087",0,"0",13051,13051,,,5638.03,5638.03,100,1,,495.53,495.53,379.69,100,1,1,1,555664,"22/08/2014","08","2014",2016,2,,4059,4059,2015,-377178.2766,4794651.13749,190022373,3,9.015182,1989,0.753,0.996,0.184,348.61,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,06/10/2015,155500471,671.95,1.5,2,138.12,7258.31,45,188,210,"U45",7309.72,45,188,210,"U45",7430.4,45,188,210,"U45",9958.3,45,34,210,"U45",10022.99,45,34,210,"U44",10030.34,45,34,210,"U44",11283.68,45,142,100,"R52",11340.73,45,142,100,"R53",11436.02,45,142,100,"R51"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","3900088",0,"0",23412,23412,,,10113.98,10113.98,100,1,,888.95,888.95,379.7,100,1,1,1,555665,"22/08/2014","08","2014",2016,2,,7264,7264,2015,-376950.43777,4794732.28497,190022374,3,9.015182,1989,0.599,0.963,0.352,348.61,"BSk",750,1,34,14,5,61,7,3,10,40,4,3,500,5,6,2,06/10/2015,155500472,668.89,1.8,2,92.94,7212.59,45,188,210,"U45",7259.61,45,188,210,"U45",7384.72,45,188,210,"U45",10069.31,45,34,210,"U45",10128.64,45,34,210,"U44",10142.72,45,34,210,"U44",11055.33,45,142,100,"R52",11109.61,45,142,100,"R53",11207.23,45,142,100,"R51"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","1400161",0,"0",11685,11685,,,5047.92,5047.92,100,1,,443.61,443.61,379.64,100,1,1,1,497967,"03/02/2015","02","2015",2016,2,,5600,5600,2015,-363851.57813,4811323.46739,190023304,3,9.015182,1989,0.77,1,0.29,380.16,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,155520491,667.6,0.16,2,241.79,3377.96,45,187,210,"R49",3570.33,45,187,210,"R48",3832.07,45,187,210,"R47",3846.83,45,186,450,"PU43",3903.64,45,186,450,"U43",4601.49,45,186,450,"PU43",10625.13,45,85,210,"R49",10627.59,45,85,210,"U42",10698.98,45,85,210,"R49"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","1800068",0,"0",5050,5050,,,2181.6,2181.6,100,1,,191.66,191.66,379.52,100,1,1,1,954940,"22/11/2013","11","2013",2016,2,,2100,2100,2015,-363927.77347,4814656.56021,190023710,3,9.015182,1989,0.776,1,0.161,387.57,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155501887,672.83,0.2,2,72.84,4566.05,45,186,450,"PU43",4763.51,45,186,450,"U43",4767.19,45,187,210,"R49",4861.53,45,187,210,"R49",4939.47,45,187,210,"R48",4997.99,45,186,450,"PU44",8183.4,45,85,210,"U42",8196.85,45,85,210,"R49",8290.78,45,85,210,"R49"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","0100219",0,"0",18550,18550,,,8013.6,8013.6,100,1,,704.32,704.32,379.69,100,1,1,1,840624,"28/05/2015","05","2015",2016,1,,5127,5127,2016,-382234.12988,4810946.58022,190023865,3,9.015182,1989,0.461,0.999,0.633,,"",750,4,34,14,,67,7,3,10,40,4,18,500,5,6,2,01/04/2016,155521816,695.99,2.1,2,105.8,5159.6,45,186,450,"U43",5415.7,45,186,450,"PU44",6166.08,45,186,450,"PU43",8624.03,45,167,210,"PU41",8886.62,45,167,210,"PU41",8949.51,45,150,100,"U47",8970.2,45,150,100,"U47",9174.68,45,150,100,"R51",9338.61,45,167,210,"PU41"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","0100006",0,"0",19599,19599,,,8466.77,8466.77,100,1,,744.13,744.13,379.68,100,1,1,1,954883,"10/12/2013","12","2013",2016,2,,8050,8050,2015,-381156.6534,4816059.27431,190024072,3,9.015182,1989,0.461,1,0.603,373.84,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,10/11/2015,155521786,699.84,1.84,2,100.55,5044.93,45,150,100,"U47",5167.35,45,150,100,"U47",5299.29,45,150,100,"R51",5925.66,45,186,450,"U43",6287.94,45,186,450,"PU44",6536.19,45,167,210,"PU41",6767.59,45,186,450,"PU43",7356.06,45,167,210,"PU41",7373.56,45,167,210,"PU40"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","0700043",0,"0",1566,1566,,,676.51,676.51,100,1,,59.34,59.34,378.93,100,1,1,1,497973,"20/02/2015","02","2015",2016,2,,750,750,2015,-377967.64902,4809145.56963,190024492,3,9.015182,1989,0.7,1,0.3,358.16,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,155520194,701.47,2.53,2,216.09,2342.34,45,186,450,"U43",2446.93,45,186,450,"PU44",3218.62,45,186,450,"PU43",10910.82,45,150,100,"U47",11095.6,45,150,100,"U47",11166.04,45,150,100,"R51",11887.72,45,167,210,"PU41",12353.78,45,167,210,"PU41",12670.07,45,167,210,"PU41"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","0700044",0,"0",2379,2379,,,1027.73,1027.73,100,1,,90.21,90.21,379.19,100,1,1,1,497974,"20/02/2015","02","2015",2016,2,,1139,1139,2015,-377905.15714,4809171.96256,190024493,3,9.015182,1989,0.75,1,0.24,358.16,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,155520195,703.33,2.29,2,205.38,2286.83,45,186,450,"U43",2392.44,45,186,450,"PU44",3164.62,45,186,450,"PU43",10896.74,45,150,100,"U47",11084,45,150,100,"U47",11151.72,45,150,100,"R51",11901.18,45,167,210,"PU41",12373.43,45,167,210,"PU41",12684.73,45,167,210,"PU41"
8,7,45,45,186,185,"45185",827,"AGR","TAS","C-",4320,"RUS","45186A0","0700045",0,"0",4551,4551,,,1966.03,1966.03,100,1,,172.67,172.67,379.41,100,1,1,1,497975,"20/02/2015","02","2015",2016,2,,2180,2180,2015,-377833.51928,4809199.99302,190024494,3,9.015182,1989,0.82,1,0.1,358.16,"BSk",750,4,34,14,5,67,7,3,10,40,4,18,500,5,6,2,05/08/2015,155520196,704.64,1.7,2,209.98,2220.22,45,186,450,"U43",2324.88,45,186,450,"PU44",3097.03,45,186,450,"PU43",10887.85,45,150,100,"U47",11075.81,45,150,100,"U47",11142.76,45,150,100,"R51",11910.68,45,167,210,"PU41",12390.6,45,167,210,"PU41",12695.78,45,167,210,"PU41"
